x,y
1.659600,4.047220
1.659700,4.047900
1.659800,4.048581
1.659900,4.049262
1.660000,4.049942
1.660100,4.050623
1.660200,4.051304
1.660300,4.051985
1.660400,4.052665
1.660500,4.053346
1.660600,4.054027
1.660700,4.054708
1.660800,4.055388
1.660900,4.056069
1.661000,4.056750
1.661100,4.057431
1.661200,4.058111
1.661300,4.058792
1.661400,4.059473
1.661500,4.060153
1.661600,4.060834
1.661700,4.061515
1.661800,4.062196
1.661900,4.062876
1.662000,4.063557
1.662100,4.064238
1.662200,4.064918
1.662300,4.065599
1.662400,4.066280
1.662500,4.066960
1.662600,4.067641
1.662700,4.068322
1.662800,4.069003
1.662900,4.069683
1.663000,4.070364
1.663100,4.071045
1.663200,4.071725
1.663300,4.072406
1.663400,4.073087
1.663500,4.073767
1.663600,4.074448
1.663700,4.075129
1.663800,4.075809
1.663900,4.076490
1.664000,4.077171
1.664100,4.077851
1.664200,4.078532
1.664300,4.079213
1.664400,4.079893
1.664500,4.080574
1.664600,4.081255
1.664700,4.081935
1.664800,4.082616
1.664900,4.083297
1.665000,4.083977
1.665100,4.084658
1.665200,4.085339
1.665300,4.086019
1.665400,4.086700
1.665500,4.087381
1.665600,4.088061
1.665700,4.088742
1.665800,4.089423
1.665900,4.090103
1.666000,4.090784
1.666100,4.091465
1.666200,4.092145
1.666300,4.092826
1.666400,4.093506
1.666500,4.094187
1.666600,4.094868
1.666700,4.095548
1.666800,4.096229
1.666900,4.096910
1.667000,4.097590
1.667100,4.098271
1.667200,4.098952
1.667300,4.099632
1.667400,4.100313
1.667500,4.100993
1.667600,4.101674
1.667700,4.102355
1.667800,4.103035
1.667900,4.103716
1.668000,4.104397
1.668100,4.105077
1.668200,4.105758
1.668300,4.106438
1.668400,4.107119
1.668500,4.107800
1.668600,4.108480
1.668700,4.109161
1.668800,4.109842
1.668900,4.110522
1.669000,4.111203
1.669100,4.111883
1.669200,4.112564
1.669300,4.113245
1.669400,4.113925
1.669500,4.114606
1.669600,4.115286
1.669700,4.115967
1.669800,4.116648
1.669900,4.117328
1.670000,4.118009
1.670100,4.118689
1.670200,4.119370
1.670300,4.120051
1.670400,4.120731
1.670500,4.121412
1.670600,4.122092
1.670700,4.122773
1.670800,4.123454
1.670900,4.124134
1.671000,4.124815
1.671100,4.125495
1.671200,4.126176
1.671300,4.126857
1.671400,4.127537
1.671500,4.128218
1.671600,4.128898
1.671700,4.129579
1.671800,4.130260
1.671900,4.130940
1.672000,4.131621
1.672100,4.132301
1.672200,4.132982
1.672300,4.133663
1.672400,4.134343
1.672500,4.135024
1.672600,4.135704
1.672700,4.136385
1.672800,4.137065
1.672900,4.137746
1.673000,4.138427
1.673100,4.139107
1.673200,4.139788
1.673300,4.140468
1.673400,4.141149
1.673500,4.141830
1.673600,4.142510
1.673700,4.143191
1.673800,4.143871
1.673900,4.144552
1.674000,4.145232
1.674100,4.145913
1.674200,4.146594
1.674300,4.147274
1.674400,4.147955
1.674500,4.148635
1.674600,4.149316
1.674700,4.149997
1.674800,4.150677
1.674900,4.151358
1.675000,4.152038
1.675100,4.152719
1.675200,4.153399
1.675300,4.154080
1.675400,4.154761
1.675500,4.155441
1.675600,4.156122
1.675700,4.156802
1.675800,4.157483
1.675900,4.158163
1.676000,4.158844
1.676100,4.159525
1.676200,4.160205
1.676300,4.160886
1.676400,4.161566
1.676500,4.162247
1.676600,4.162927
1.676700,4.163608
1.676800,4.164289
1.676900,4.164969
1.677000,4.165650
1.677100,4.166330
1.677200,4.167011
1.677300,4.167691
1.677400,4.168372
1.677500,4.169053
1.677600,4.169733
1.677700,4.170414
1.677800,4.171094
1.677900,4.171775
1.678000,4.172455
1.678100,4.173136
1.678200,4.173817
1.678300,4.174497
1.678400,4.175178
1.678500,4.175858
1.678600,4.176539
1.678700,4.177219
1.678800,4.177900
1.678900,4.178581
1.679000,4.179261
1.679100,4.179942
1.679200,4.180622
1.679300,4.181303
1.679400,4.181983
1.679500,4.182664
1.679600,4.183345
1.679700,4.184025
1.679800,4.184706
1.679900,4.185386
1.680000,4.186067
1.680100,4.186747
1.680200,4.187428
1.680300,4.188109
1.680400,4.188789
1.680500,4.189470
1.680600,4.190150
1.680700,4.190831
1.680800,4.191511
1.680900,4.192192
1.681000,4.192873
1.681100,4.193553
1.681200,4.194234
1.681300,4.194914
1.681400,4.195595
1.681500,4.196275
1.681600,4.196956
1.681700,4.197637
1.681800,4.198317
1.681900,4.198998
1.682000,4.199678
1.682100,4.200359
1.682200,4.201039
1.682300,4.201720
1.682400,4.202401
1.682500,4.203081
1.682600,4.203762
1.682700,4.204442
1.682800,4.205123
1.682900,4.205804
1.683000,4.206484
1.683100,4.207165
1.683200,4.207845
1.683300,4.208526
1.683400,4.209206
1.683500,4.209887
1.683600,4.210568
1.683700,4.211248
1.683800,4.211929
1.683900,4.212609
1.684000,4.213290
1.684100,4.213971
1.684200,4.214651
1.684300,4.215332
1.684400,4.216012
1.684500,4.216693
1.684600,4.217374
1.684700,4.218054
1.684800,4.218735
1.684900,4.219415
1.685000,4.220096
1.685100,4.220777
1.685200,4.221457
1.685300,4.222138
1.685400,4.222818
1.685500,4.223499
1.685600,4.224180
1.685700,4.224860
1.685800,4.225541
1.685900,4.226221
1.686000,4.226902
1.686100,4.227583
1.686200,4.228263
1.686300,4.228944
1.686400,4.229624
1.686500,4.230305
1.686600,4.230986
1.686700,4.231666
1.686800,4.232347
1.686900,4.233027
1.687000,4.233708
1.687100,4.234389
1.687200,4.235069
1.687300,4.235750
1.687400,4.236430
1.687500,4.237111
1.687600,4.237792
1.687700,4.238472
1.687800,4.239153
1.687900,4.239834
1.688000,4.240514
1.688100,4.241195
1.688200,4.241875
1.688300,4.242556
1.688400,4.243237
1.688500,4.243917
1.688600,4.244598
1.688700,4.245279
1.688800,4.245959
1.688900,4.246640
1.689000,4.247320
1.689100,4.248001
1.689200,4.248682
1.689300,4.249362
1.689400,4.250043
1.689500,4.250724
1.689600,4.251404
1.689700,4.252085
1.689800,4.252766
1.689900,4.253446
1.690000,4.254127
1.690100,4.254808
1.690200,4.255488
1.690300,4.256169
1.690400,4.256849
1.690500,4.257530
1.690600,4.258211
1.690700,4.258891
1.690800,4.259572
1.690900,4.260253
1.691000,4.260933
1.691100,4.261614
1.691200,4.262295
1.691300,4.262975
1.691400,4.263656
1.691500,4.264337
1.691600,4.265017
1.691700,4.265698
1.691800,4.266379
1.691900,4.267059
1.692000,4.267740
1.692100,4.268421
1.692200,4.269101
1.692300,4.269782
1.692400,4.270463
1.692500,4.271144
1.692600,4.271824
1.692700,4.272505
1.692800,4.273186
1.692900,4.273866
1.693000,4.274547
1.693100,4.275228
1.693200,4.275908
1.693300,4.276589
1.693400,4.277270
1.693500,4.277950
1.693600,4.278631
1.693700,4.279312
1.693800,4.279993
1.693900,4.280673
1.694000,4.281354
1.694100,4.282035
1.694200,4.282715
1.694300,4.283396
1.694400,4.284077
1.694500,4.284758
1.694600,4.285438
1.694700,4.286119
1.694800,4.286800
1.694900,4.287480
1.695000,4.288161
1.695100,4.288842
1.695200,4.289523
1.695300,4.290203
1.695400,4.290884
1.695500,4.291565
1.695600,4.292246
1.695700,4.292926
1.695800,4.293607
1.695900,4.294288
1.696000,4.294968
1.696100,4.295649
1.696200,4.296330
1.696300,4.297011
1.696400,4.297691
1.696500,4.298372
1.696600,4.299053
1.696700,4.299734
1.696800,4.300415
1.696900,4.301095
1.697000,4.301776
1.697100,4.302457
1.697200,4.303138
1.697300,4.303818
1.697400,4.304499
1.697500,4.305180
1.697600,4.305861
1.697700,4.306541
1.697800,4.307222
1.697900,4.307903
1.698000,4.308584
1.698100,4.309265
1.698200,4.309945
1.698300,4.310626
1.698400,4.311307
1.698500,4.311988
1.698600,4.312669
1.698700,4.313349
1.698800,4.314030
1.698900,4.314711
1.699000,4.315392
1.699100,4.316073
1.699200,4.316753
1.699300,4.317434
1.699400,4.318115
1.699500,4.318796
1.699600,4.319477
1.699700,4.320158
1.699800,4.320838
1.699900,4.321519
1.700000,4.322200
1.700100,4.322881
1.700200,4.323562
1.700300,4.324243
1.700400,4.324923
1.700500,4.325604
1.700600,4.326285
1.700700,4.326966
1.700800,4.327647
1.700900,4.328328
1.701000,4.329008
1.701100,4.329689
1.701200,4.330370
1.701300,4.331051
1.701400,4.331732
1.701500,4.332413
1.701600,4.333094
1.701700,4.333775
1.701800,4.334455
1.701900,4.335136
1.702000,4.335817
1.702100,4.336498
1.702200,4.337179
1.702300,4.337860
1.702400,4.338541
1.702500,4.339222
1.702600,4.339903
1.702700,4.340583
1.702800,4.341264
1.702900,4.341945
1.703000,4.342626
1.703100,4.343307
1.703200,4.343988
1.703300,4.344669
1.703400,4.345350
1.703500,4.346031
1.703600,4.346712
1.703700,4.347393
1.703800,4.348074
1.703900,4.348754
1.704000,4.349435
1.704100,4.350116
1.704200,4.350797
1.704300,4.351478
1.704400,4.352159
1.704500,4.352840
1.704600,4.353521
1.704700,4.354202
1.704800,4.354883
1.704900,4.355564
1.705000,4.356245
1.705100,4.356926
1.705200,4.357607
1.705300,4.358288
1.705400,4.358969
1.705500,4.359650
1.705600,4.360331
1.705700,4.361012
1.705800,4.361693
1.705900,4.362374
1.706000,4.363055
1.706100,4.363736
1.706200,4.364417
1.706300,4.365098
1.706400,4.365779
1.706500,4.366460
1.706600,4.367141
1.706700,4.367822
1.706800,4.368503
1.706900,4.369184
1.707000,4.369865
1.707100,4.370546
1.707200,4.371227
1.707300,4.371908
1.707400,4.372589
1.707500,4.373270
1.707600,4.373951
1.707700,4.374632
1.707800,4.375313
1.707900,4.375994
1.708000,4.376675
1.708100,4.377356
1.708200,4.378038
1.708300,4.378719
1.708400,4.379400
1.708500,4.380081
1.708600,4.380762
1.708700,4.381443
1.708800,4.382124
1.708900,4.382805
1.709000,4.383486
1.709100,4.384167
1.709200,4.384848
1.709300,4.385529
1.709400,4.386211
1.709500,4.386892
1.709600,4.387573
1.709700,4.388254
1.709800,4.388935
1.709900,4.389616
1.710000,4.390297
1.710100,4.390978
1.710200,4.391660
1.710300,4.392341
1.710400,4.393022
1.710500,4.393703
1.710600,4.394384
1.710700,4.395065
1.710800,4.395747
1.710900,4.396428
1.711000,4.397109
1.711100,4.397790
1.711200,4.398471
1.711300,4.399152
1.711400,4.399834
1.711500,4.400515
1.711600,4.401196
1.711700,4.401877
1.711800,4.402558
1.711900,4.403239
1.712000,4.403921
1.712100,4.404602
1.712200,4.405283
1.712300,4.405964
1.712400,4.406646
1.712500,4.407327
1.712600,4.408008
1.712700,4.408689
1.712800,4.409370
1.712900,4.410052
1.713000,4.410733
1.713100,4.411414
1.713200,4.412095
1.713300,4.412777
1.713400,4.413458
1.713500,4.414139
1.713600,4.414820
1.713700,4.415502
1.713800,4.416183
1.713900,4.416864
1.714000,4.417546
1.714100,4.418227
1.714200,4.418908
1.714300,4.419589
1.714400,4.420271
1.714500,4.420952
1.714600,4.421633
1.714700,4.422315
1.714800,4.422996
1.714900,4.423677
1.715000,4.424359
1.715100,4.425040
1.715200,4.425721
1.715300,4.426403
1.715400,4.427084
1.715500,4.427765
1.715600,4.428447
1.715700,4.429128
1.715800,4.429809
1.715900,4.430491
1.716000,4.431172
1.716100,4.431853
1.716200,4.432535
1.716300,4.433216
1.716400,4.433898
1.716500,4.434579
1.716600,4.435260
1.716700,4.435942
1.716800,4.436623
1.716900,4.437305
1.717000,4.437986
1.717100,4.438667
1.717200,4.439349
1.717300,4.440030
1.717400,4.440712
1.717500,4.441393
1.717600,4.442074
1.717700,4.442756
1.717800,4.443437
1.717900,4.444119
1.718000,4.444800
1.718100,4.445482
1.718200,4.446163
1.718300,4.446845
1.718400,4.447526
1.718500,4.448208
1.718600,4.448889
1.718700,4.449571
1.718800,4.450252
1.718900,4.450934
1.719000,4.451615
1.719100,4.452297
1.719200,4.452978
1.719300,4.453660
1.719400,4.454341
1.719500,4.455023
1.719600,4.455704
1.719700,4.456386
1.719800,4.457067
1.719900,4.457749
1.720000,4.458430
1.720100,4.459112
1.720200,4.459793
1.720300,4.460475
1.720400,4.461156
1.720500,4.461838
1.720600,4.462520
1.720700,4.463201
1.720800,4.463883
1.720900,4.464564
1.721000,4.465246
1.721100,4.465927
1.721200,4.466609
1.721300,4.467291
1.721400,4.467972
1.721500,4.468654
1.721600,4.469336
1.721700,4.470017
1.721800,4.470699
1.721900,4.471380
1.722000,4.472062
1.722100,4.472744
1.722200,4.473425
1.722300,4.474107
1.722400,4.474789
1.722500,4.475470
1.722600,4.476152
1.722700,4.476834
1.722800,4.477515
1.722900,4.478197
1.723000,4.478879
1.723100,4.479560
1.723200,4.480242
1.723300,4.480924
1.723400,4.481605
1.723500,4.482287
1.723600,4.482969
1.723700,4.483651
1.723800,4.484332
1.723900,4.485014
1.724000,4.485696
1.724100,4.486378
1.724200,4.487059
1.724300,4.487741
1.724400,4.488423
1.724500,4.489105
1.724600,4.489786
1.724700,4.490468
1.724800,4.491150
1.724900,4.491832
1.725000,4.492514
1.725100,4.493195
1.725200,4.493877
1.725300,4.494559
1.725400,4.495241
1.725500,4.495923
1.725600,4.496604
1.725700,4.497286
1.725800,4.497968
1.725900,4.498650
1.726000,4.499332
1.726100,4.500014
1.726200,4.500695
1.726300,4.501377
1.726400,4.502059
1.726500,4.502741
1.726600,4.503423
1.726700,4.504105
1.726800,4.504787
1.726900,4.505469
1.727000,4.506150
1.727100,4.506832
1.727200,4.507514
1.727300,4.508196
1.727400,4.508878
1.727500,4.509560
1.727600,4.510242
1.727700,4.510924
1.727800,4.511606
1.727900,4.512288
1.728000,4.512970
1.728100,4.513652
1.728200,4.514334
1.728300,4.515016
1.728400,4.515698
1.728500,4.516380
1.728600,4.517062
1.728700,4.517744
1.728800,4.518426
1.728900,4.519108
1.729000,4.519790
1.729100,4.520472
1.729200,4.521154
1.729300,4.521836
1.729400,4.522518
1.729500,4.523200
1.729600,4.523882
1.729700,4.524564
1.729800,4.525246
1.729900,4.525928
1.730000,4.526610
1.730100,4.527292
1.730200,4.527974
1.730300,4.528656
1.730400,4.529338
1.730500,4.530020
1.730600,4.530702
1.730700,4.531385
1.730800,4.532067
1.730900,4.532749
1.731000,4.533431
1.731100,4.534113
1.731200,4.534795
1.731300,4.535477
1.731400,4.536159
1.731500,4.536842
1.731600,4.537524
1.731700,4.538206
1.731800,4.538888
1.731900,4.539570
1.732000,4.540252
1.732100,4.540935
1.732200,4.541617
1.732300,4.542299
1.732400,4.542981
1.732500,4.543663
1.732600,4.544346
1.732700,4.545028
1.732800,4.545710
1.732900,4.546392
1.733000,4.547075
1.733100,4.547757
1.733200,4.548439
1.733300,4.549121
1.733400,4.549804
1.733500,4.550486
1.733600,4.551168
1.733700,4.551851
1.733800,4.552533
1.733900,4.553215
1.734000,4.553897
1.734100,4.554580
1.734200,4.555262
1.734300,4.555944
1.734400,4.556627
1.734500,4.557309
1.734600,4.557991
1.734700,4.558674
1.734800,4.559356
1.734900,4.560038
1.735000,4.560721
1.735100,4.561403
1.735200,4.562086
1.735300,4.562768
1.735400,4.563450
1.735500,4.564133
1.735600,4.564815
1.735700,4.565498
1.735800,4.566180
1.735900,4.566862
1.736000,4.567545
1.736100,4.568227
1.736200,4.568910
1.736300,4.569592
1.736400,4.570275
1.736500,4.570957
1.736600,4.571640
1.736700,4.572322
1.736800,4.573005
1.736900,4.573687
1.737000,4.574370
1.737100,4.575052
1.737200,4.575735
1.737300,4.576417
1.737400,4.577100
1.737500,4.577782
1.737600,4.578465
1.737700,4.579147
1.737800,4.579830
1.737900,4.580512
1.738000,4.581195
1.738100,4.581877
1.738200,4.582560
1.738300,4.583243
1.738400,4.583925
1.738500,4.584608
1.738600,4.585290
1.738700,4.585973
1.738800,4.586656
1.738900,4.587338
1.739000,4.588021
1.739100,4.588703
1.739200,4.589386
1.739300,4.590069
1.739400,4.590751
1.739500,4.591434
1.739600,4.592117
1.739700,4.592799
1.739800,4.593482
1.739900,4.594165
1.740000,4.594848
1.740100,4.595530
1.740200,4.596213
1.740300,4.596896
1.740400,4.597578
1.740500,4.598261
1.740600,4.598944
1.740700,4.599627
1.740800,4.600309
1.740900,4.600992
1.741000,4.601675
1.741100,4.602358
1.741200,4.603040
1.741300,4.603723
1.741400,4.604406
1.741500,4.605089
1.741600,4.605772
1.741700,4.606454
1.741800,4.607137
1.741900,4.607820
1.742000,4.608503
1.742100,4.609186
1.742200,4.609869
1.742300,4.610551
1.742400,4.611234
1.742500,4.611917
1.742600,4.612600
1.742700,4.613283
1.742800,4.613966
1.742900,4.614649
1.743000,4.615332
1.743100,4.616015
1.743200,4.616698
1.743300,4.617380
1.743400,4.618063
1.743500,4.618746
1.743600,4.619429
1.743700,4.620112
1.743800,4.620795
1.743900,4.621478
1.744000,4.622161
1.744100,4.622844
1.744200,4.623527
1.744300,4.624210
1.744400,4.624893
1.744500,4.625576
1.744600,4.626259
1.744700,4.626942
1.744800,4.627625
1.744900,4.628308
1.745000,4.628991
1.745100,4.629674
1.745200,4.630357
1.745300,4.631041
1.745400,4.631724
1.745500,4.632407
1.745600,4.633090
1.745700,4.633773
1.745800,4.634456
1.745900,4.635139
1.746000,4.635822
1.746100,4.636505
1.746200,4.637189
1.746300,4.637872
1.746400,4.638555
1.746500,4.639238
1.746600,4.639921
1.746700,4.640604
1.746800,4.641288
1.746900,4.641971
1.747000,4.642654
1.747100,4.643337
1.747200,4.644020
1.747300,4.644704
1.747400,4.645387
1.747500,4.646070
1.747600,4.646753
1.747700,4.647437
1.747800,4.648120
1.747900,4.648803
1.748000,4.649486
1.748100,4.650170
1.748200,4.650853
1.748300,4.651536
1.748400,4.652220
1.748500,4.652903
1.748600,4.653586
1.748700,4.654270
1.748800,4.654953
1.748900,4.655636
1.749000,4.656320
1.749100,4.657003
1.749200,4.657686
1.749300,4.658370
1.749400,4.659053
1.749500,4.659737
1.749600,4.660420
1.749700,4.661103
1.749800,4.661787
1.749900,4.662470
1.750000,4.663154
1.750100,4.663837
1.750200,4.664521
1.750300,4.665204
1.750400,4.665887
1.750500,4.666571
1.750600,4.667254
1.750700,4.667938
1.750800,4.668621
1.750900,4.669305
1.751000,4.669988
1.751100,4.670672
1.751200,4.671355
1.751300,4.672039
1.751400,4.672723
1.751500,4.673406
1.751600,4.674090
1.751700,4.674773
1.751800,4.675457
1.751900,4.676140
1.752000,4.676824
1.752100,4.677508
1.752200,4.678191
1.752300,4.678875
1.752400,4.679558
1.752500,4.680242
1.752600,4.680926
1.752700,4.681609
1.752800,4.682293
1.752900,4.682977
1.753000,4.683660
1.753100,4.684344
1.753200,4.685028
1.753300,4.685711
1.753400,4.686395
1.753500,4.687079
1.753600,4.687763
1.753700,4.688446
1.753800,4.689130
1.753900,4.689814
1.754000,4.690498
1.754100,4.691181
1.754200,4.691865
1.754300,4.692549
1.754400,4.693233
1.754500,4.693916
1.754600,4.694600
1.754700,4.695284
1.754800,4.695968
1.754900,4.696652
1.755000,4.697336
1.755100,4.698019
1.755200,4.698703
1.755300,4.699387
1.755400,4.700071
1.755500,4.700755
1.755600,4.701439
1.755700,4.702123
1.755800,4.702807
1.755900,4.703490
1.756000,4.704174
1.756100,4.704858
1.756200,4.705542
1.756300,4.706226
1.756400,4.706910
1.756500,4.707594
1.756600,4.708278
1.756700,4.708962
1.756800,4.709646
1.756900,4.710330
1.757000,4.711014
1.757100,4.711698
1.757200,4.712382
1.757300,4.713066
1.757400,4.713750
1.757500,4.714434
1.757600,4.715118
1.757700,4.715802
1.757800,4.716486
1.757900,4.717171
1.758000,4.717855
1.758100,4.718539
1.758200,4.719223
1.758300,4.719907
1.758400,4.720591
1.758500,4.721275
1.758600,4.721959
1.758700,4.722644
1.758800,4.723328
1.758900,4.724012
1.759000,4.724696
1.759100,4.725380
1.759200,4.726064
1.759300,4.726749
1.759400,4.727433
1.759500,4.728117
1.759600,4.728801
1.759700,4.729486
1.759800,4.730170
1.759900,4.730854
1.760000,4.731538
1.760100,4.732223
1.760200,4.732907
1.760300,4.733591
1.760400,4.734275
1.760500,4.734960
1.760600,4.735644
1.760700,4.736328
1.760800,4.737013
1.760900,4.737697
1.761000,4.738381
1.761100,4.739066
1.761200,4.739750
1.761300,4.740435
1.761400,4.741119
1.761500,4.741803
1.761600,4.742488
1.761700,4.743172
1.761800,4.743857
1.761900,4.744541
1.762000,4.745225
1.762100,4.745910
1.762200,4.746594
1.762300,4.747279
1.762400,4.747963
1.762500,4.748648
1.762600,4.749332
1.762700,4.750017
1.762800,4.750701
1.762900,4.751386
1.763000,4.752070
1.763100,4.752755
1.763200,4.753440
1.763300,4.754124
1.763400,4.754809
1.763500,4.755493
1.763600,4.756178
1.763700,4.756862
1.763800,4.757547
1.763900,4.758232
1.764000,4.758916
1.764100,4.759601
1.764200,4.760286
1.764300,4.760970
1.764400,4.761655
1.764500,4.762340
1.764600,4.763024
1.764700,4.763709
1.764800,4.764394
1.764900,4.765078
1.765000,4.765763
1.765100,4.766448
1.765200,4.767132
1.765300,4.767817
1.765400,4.768502
1.765500,4.769187
1.765600,4.769872
1.765700,4.770556
1.765800,4.771241
1.765900,4.771926
1.766000,4.772611
1.766100,4.773296
1.766200,4.773980
1.766300,4.774665
1.766400,4.775350
1.766500,4.776035
1.766600,4.776720
1.766700,4.777405
1.766800,4.778090
1.766900,4.778774
1.767000,4.779459
1.767100,4.780144
1.767200,4.780829
1.767300,4.781514
1.767400,4.782199
1.767500,4.782884
1.767600,4.783569
1.767700,4.784254
1.767800,4.784939
1.767900,4.785624
1.768000,4.786309
1.768100,4.786994
1.768200,4.787679
1.768300,4.788364
1.768400,4.789049
1.768500,4.789734
1.768600,4.790419
1.768700,4.791104
1.768800,4.791789
1.768900,4.792474
1.769000,4.793159
1.769100,4.793844
1.769200,4.794530
1.769300,4.795215
1.769400,4.795900
1.769500,4.796585
1.769600,4.797270
1.769700,4.797955
1.769800,4.798640
1.769900,4.799326
1.770000,4.800011
1.770100,4.800696
1.770200,4.801381
1.770300,4.802066
1.770400,4.802752
1.770500,4.803437
1.770600,4.804122
1.770700,4.804807
1.770800,4.805493
1.770900,4.806178
1.771000,4.806863
1.771100,4.807548
1.771200,4.808234
1.771300,4.808919
1.771400,4.809604
1.771500,4.810290
1.771600,4.810975
1.771700,4.811660
1.771800,4.812346
1.771900,4.813031
1.772000,4.813717
1.772100,4.814402
1.772200,4.815087
1.772300,4.815773
1.772400,4.816458
1.772500,4.817144
1.772600,4.817829
1.772700,4.818514
1.772800,4.819200
1.772900,4.819885
1.773000,4.820571
1.773100,4.821256
1.773200,4.821942
1.773300,4.822627
1.773400,4.823313
1.773500,4.823998
1.773600,4.824684
1.773700,4.825370
1.773800,4.826055
1.773900,4.826741
1.774000,4.827426
1.774100,4.828112
1.774200,4.828797
1.774300,4.829483
1.774400,4.830169
1.774500,4.830854
1.774600,4.831540
1.774700,4.832226
1.774800,4.832911
1.774900,4.833597
1.775000,4.834283
1.775100,4.834968
1.775200,4.835654
1.775300,4.836340
1.775400,4.837025
1.775500,4.837711
1.775600,4.838397
1.775700,4.839083
1.775800,4.839768
1.775900,4.840454
1.776000,4.841140
1.776100,4.841826
1.776200,4.842511
1.776300,4.843197
1.776400,4.843883
1.776500,4.844569
1.776600,4.845255
1.776700,4.845941
1.776800,4.846626
1.776900,4.847312
1.777000,4.847998
1.777100,4.848684
1.777200,4.849370
1.777300,4.850056
1.777400,4.850742
1.777500,4.851428
1.777600,4.852114
1.777700,4.852800
1.777800,4.853486
1.777900,4.854172
1.778000,4.854857
1.778100,4.855543
1.778200,4.856229
1.778300,4.856915
1.778400,4.857601
1.778500,4.858288
1.778600,4.858974
1.778700,4.859660
1.778800,4.860346
1.778900,4.861032
1.779000,4.861718
1.779100,4.862404
1.779200,4.863090
1.779300,4.863776
1.779400,4.864462
1.779500,4.865148
1.779600,4.865835
1.779700,4.866521
1.779800,4.867207
1.779900,4.867893
1.780000,4.868579
1.780100,4.869265
1.780200,4.869952
1.780300,4.870638
1.780400,4.871324
1.780500,4.872010
1.780600,4.872697
1.780700,4.873383
1.780800,4.874069
1.780900,4.874755
1.781000,4.875442
1.781100,4.876128
1.781200,4.876814
1.781300,4.877501
1.781400,4.878187
1.781500,4.878873
1.781600,4.879560
1.781700,4.880246
1.781800,4.880932
1.781900,4.881619
1.782000,4.882305
1.782100,4.882991
1.782200,4.883678
1.782300,4.884364
1.782400,4.885051
1.782500,4.885737
1.782600,4.886424
1.782700,4.887110
1.782800,4.887797
1.782900,4.888483
1.783000,4.889170
1.783100,4.889856
1.783200,4.890543
1.783300,4.891229
1.783400,4.891916
1.783500,4.892602
1.783600,4.893289
1.783700,4.893975
1.783800,4.894662
1.783900,4.895348
1.784000,4.896035
1.784100,4.896722
1.784200,4.897408
1.784300,4.898095
1.784400,4.898782
1.784500,4.899468
1.784600,4.900155
1.784700,4.900842
1.784800,4.901528
1.784900,4.902215
1.785000,4.902902
1.785100,4.903588
1.785200,4.904275
1.785300,4.904962
1.785400,4.905649
1.785500,4.906335
1.785600,4.907022
1.785700,4.907709
1.785800,4.908396
1.785900,4.909082
1.786000,4.909769
1.786100,4.910456
1.786200,4.911143
1.786300,4.911830
1.786400,4.912517
1.786500,4.913203
1.786600,4.913890
1.786700,4.914577
1.786800,4.915264
1.786900,4.915951
1.787000,4.916638
1.787100,4.917325
1.787200,4.918012
1.787300,4.918699
1.787400,4.919386
1.787500,4.920073
1.787600,4.920760
1.787700,4.921447
1.787800,4.922134
1.787900,4.922821
1.788000,4.923508
1.788100,4.924195
1.788200,4.924882
1.788300,4.925569
1.788400,4.926256
1.788500,4.926943
1.788600,4.927630
1.788700,4.928317
1.788800,4.929004
1.788900,4.929691
1.789000,4.930379
1.789100,4.931066
1.789200,4.931753
1.789300,4.932440
1.789400,4.933127
1.789500,4.933814
1.789600,4.934502
1.789700,4.935189
1.789800,4.935876
1.789900,4.936563
1.790000,4.937250
1.790100,4.937938
1.790200,4.938625
1.790300,4.939312
1.790400,4.940000
1.790500,4.940687
1.790600,4.941374
1.790700,4.942061
1.790800,4.942749
1.790900,4.943436
1.791000,4.944123
1.791100,4.944811
1.791200,4.945498
1.791300,4.946186
1.791400,4.946873
1.791500,4.947560
1.791600,4.948248
1.791700,4.948935
1.791800,4.949623
1.791900,4.950310
1.792000,4.950998
1.792100,4.951685
1.792200,4.952373
1.792300,4.953060
1.792400,4.953748
1.792500,4.954435
1.792600,4.955123
1.792700,4.955810
1.792800,4.956498
1.792900,4.957185
1.793000,4.957873
1.793100,4.958560
1.793200,4.959248
1.793300,4.959936
1.793400,4.960623
1.793500,4.961311
1.793600,4.961998
1.793700,4.962686
1.793800,4.963374
1.793900,4.964061
1.794000,4.964749
1.794100,4.965437
1.794200,4.966124
1.794300,4.966812
1.794400,4.967500
1.794500,4.968188
1.794600,4.968875
1.794700,4.969563
1.794800,4.970251
1.794900,4.970939
1.795000,4.971626
1.795100,4.972314
1.795200,4.973002
1.795300,4.973690
1.795400,4.974378
1.795500,4.975066
1.795600,4.975753
1.795700,4.976441
1.795800,4.977129
1.795900,4.977817
1.796000,4.978505
1.796100,4.979193
1.796200,4.979881
1.796300,4.980569
1.796400,4.981257
1.796500,4.981945
1.796600,4.982633
1.796700,4.983321
1.796800,4.984009
1.796900,4.984697
1.797000,4.985385
1.797100,4.986073
1.797200,4.986761
1.797300,4.987449
1.797400,4.988137
1.797500,4.988825
1.797600,4.989513
1.797700,4.990201
1.797800,4.990889
1.797900,4.991577
1.798000,4.992265
1.798100,4.992953
1.798200,4.993642
1.798300,4.994330
1.798400,4.995018
1.798500,4.995706
1.798600,4.996394
1.798700,4.997082
1.798800,4.997771
1.798900,4.998459
1.799000,4.999147
1.799100,4.999835
1.799200,5.000524
1.799300,5.001212
1.799400,5.001900
